211,2458,ANB-220,32,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Al-A'liyah,العلية,23845,42.521591,33.87339,4,5,18 Aug 2014,0,0,0,0,28,0,0,0,4,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,      ,,26-01-2014
212,3631,,21,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Al-Bustamiyah,,21229,42.797249,33.652378,,5,18 Aug 2014,0,0,0,0,21,0,0,0,0,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,,,30-07-2014
213,2448,ANB-216,39,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Al-Jananiyah,الجنانية,23844,42.521591,33.87339,4,5,18 Aug 2014,0,0,0,0,30,0,0,0,9,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,      ,,26-01-2014
214,2449,ANB-217,38,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Al-Jawa'nah,الجواعنة ,23841,42.521591,33.87339,4,5,18 Aug 2014,0,0,0,0,22,0,7,0,9,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,      ,,26-01-2014
215,2487,ANB-079,199,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Al-Khaldiyah,الخالدية ,23826,42.820795,33.642989,3,5,18 Aug 2014,0,0,0,0,170,0,0,0,29,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,      ,,03-05-2014
216,2496,ANB-172,322,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Al-Ma'mora,المعمورة,23832,42.820795,33.642989,4,5,18 Aug 2014,0,0,0,0,290,0,0,0,32,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,      ,,26-01-2014
217,2461,ANB-048,407,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Al-Mashhad,المشهد,23890,42.523774,33.87669,2,5,18 Aug 2014,0,0,32,0,289,0,0,9,77,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,      ,,03-04-2014
218,2494,ANB-089,187,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Al-muabdiyat,المعبديات,135,42.847127,33.646034,3,5,18 Aug 2014,0,0,10,0,130,0,0,0,47,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,      ,,03-05-2014
219,2451,ANB-115,152,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Al-Mujama' Al-Sakani,الحي السكني,21323,42.532077,33.915774,3,5,18 Aug 2014,0,0,21,0,99,0,16,0,16,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,      ,,03-05-2014
220,2492,ANB-039,1199,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Al-Qalqalah,القلقة ,23827,42.820795,33.642989,2,5,18 Aug 2014,0,0,48,0,1001,0,18,0,132,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,Yes,250 NFIs      430 Food Items,,03-04-2014
221,2492,ANB-039,14,Baghdad,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Al-Qalqalah,القلقة ,23827,42.820795,33.642989,2,5,18 Aug 2014,0,0,0,0,14,0,0,0,0,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,,,29-07-2014
222,2460,ANB-221,29,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Al-Qutiniyah,القطنية ,23842,42.521591,33.87339,4,5,18 Aug 2014,0,0,0,0,21,0,0,0,8,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,      ,,26-01-2014
223,2456,ANB-209,232,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Al-shuhdaْa,الشهداء,136,42.901694,33.550541,4,5,18 Aug 2014,0,0,2,0,207,0,0,0,23,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,      ,,26-01-2014
224,2489,ANB-096,171,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Al-Sikak,السكك,23831,42.820795,33.642989,3,5,18 Aug 2014,0,0,0,0,96,0,0,0,75,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,      ,,03-05-2014
225,2469,ANB-103,165,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Al-Tarabshah,مجمع الطرابشة ,23847,42.977063,33.545392,3,5,18 Aug 2014,0,0,8,0,107,0,18,0,32,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,      ,,03-05-2014
226,2490,ANB-042,662,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Al-Ummal,العمال ,312,42.81,33.64,2,5,18 Aug 2014,0,0,24,0,516,0,14,0,108,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,      ,,03-04-2014
227,3575,,18,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,A'mirah,عميرة,24333,42.79214,33.703645,,5,18 Aug 2014,0,0,0,0,18,0,0,0,0,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,,,29-07-2014
228,3010,ANB-174,22,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Bani Khazraj,بني خزرج,24115,42.730246,33.762962,4,5,18 Aug 2014,0,0,0,0,12,0,0,0,10,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,      ,,26-01-2014
229,3010,ANB-174,78,Baghdad,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Bani Khazraj,بني خزرج,24115,42.730246,33.762962,4,5,18 Aug 2014,0,0,0,0,50,0,0,0,28,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,      ,,14-06-2014
230,2482,ANB-049,360,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Basair,البصائر ,21264,42.814266,33.647554,2,5,18 Aug 2014,0,0,10,0,300,0,0,0,50,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,      ,,03-04-2014
231,2497,ANB-177,250,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Binan,بنان,23829,42.820795,33.642989,4,5,18 Aug 2014,0,0,0,0,230,0,0,0,20,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,      ,,26-01-2014
232,2497,ANB-177,36,Baghdad,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Binan,بنان,23829,42.820795,33.642989,4,5,18 Aug 2014,0,0,0,0,36,0,0,0,0,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,,,29-07-2014
233,2463,ANB-219,33,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Duweliyah,دويلية ,23843,42.521591,33.87339,4,5,18 Aug 2014,0,0,0,0,25,0,0,0,8,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,      ,,26-01-2014
234,2475,ANB-180,85,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Hay Al Farouq,حي الفاروق,23838,42.614089,33.593634,4,5,18 Aug 2014,0,0,19,0,64,0,0,0,2,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,      ,,26-01-2014
235,2450,ANB-165,235,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Hay Al Hurriya,الحرية,21471,42.524752,33.885179,4,5,18 Aug 2014,0,0,17,0,194,0,0,0,24,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,      ,,26-01-2014
236,2484,ANB-038,1540,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Hay al Jury,الجري,228,42.823,33.638446,2,5,18 Aug 2014,0,0,80,0,1318,0,0,0,142,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,Yes,      500 Food Items,,03-04-2014
237,2484,ANB-038,35,Baghdad,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Hay al Jury,الجري,228,42.823,33.638446,2,5,18 Aug 2014,0,0,0,0,35,0,0,0,0,0,0,0,0,No,Yes,Yes,Yes,Yes,,No,Food / Non-food items / Shelter / Cash money,,30-07-2014
238,2452,ANB-170,114,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Hay Al Khadraa,الخضراء,21470,42.525905,33.881144,4,5,18 Aug 2014,0,0,14,0,79,0,6,0,15,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,Yes,      200 Food Items,,26-01-2014
239,2476,ANB-178,90,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Hay Al Ma'moun,حي المامون ,23839,42.614089,33.593634,4,5,18 Aug 2014,0,0,22,0,59,0,0,0,9,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,      ,,26-01-2014
240,2455,ANB-213,71,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Hay Al Salam,السلام,21469,42.52131,33.870199,4,5,18 Aug 2014,0,0,6,2,46,0,0,0,17,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,      ,,26-01-2014
241,2472,ANB-061,378,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Hay Al-Askari,الحي العسكري,221,43.02055556,33.98555556,3,5,18 Aug 2014,0,0,33,0,250,0,38,5,52,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,      ,,03-05-2014
242,2498,ANB-043,616,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Hay Al-Etfa'a,حي الاطفاء,218,42.830697,33.632506,2,5,18 Aug 2014,0,0,58,0,520,0,0,0,38,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,Yes,      450 Food Items,Hamdan: Apply the GPS to our DB,03-04-2014
243,2498,ANB-043,12,Ninewa,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Hay Al-Etfa'a,حي الاطفاء,218,42.830697,33.632506,2,5,18 Aug 2014,0,0,0,0,12,0,0,0,0,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,,,29-07-2014
244,2483,ANB-044,47,Salah al-Din,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Hay Al-Jabal,الجبل ,219,42.817702,33.63652,2,5,18 Aug 2014,0,0,0,0,47,0,0,0,0,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,,,30-07-2014
245,2483,ANB-044,611,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Hay Al-Jabal,الجبل ,219,42.817702,33.63652,2,5,18 Aug 2014,0,0,69,0,490,0,0,0,52,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,Yes,250 NFIs      ,Hamdan: Apply the GPS to our DB,03-04-2014
246,2486,ANB-047,437,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Hay Al-jam'yah 2,الجمعية الثانية,23885,42.843529,33.630026,2,5,18 Aug 2014,0,0,40,0,360,0,0,0,37,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,Yes,200 NFIs      ,,03-04-2014
247,2486,ANB-047,22,Diyala,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Hay Al-jam'yah 2,الجمعية الثانية,23885,42.843529,33.630026,2,5,18 Aug 2014,0,0,0,0,22,0,0,0,0,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,,,29-07-2014
248,2473,ANB-088,190,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Hay Al-Khudhir,حي الخضر,224,43.01111111,33.9875,3,5,18 Aug 2014,0,0,9,0,77,0,67,3,34,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,      ,,03-05-2014
249,2994,ANB-176,23,Baghdad,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Hay Al-Qadisiyah,القادسية,21231,42.838241,33.637104,4,5,18 Aug 2014,0,0,5,0,18,0,0,0,0,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,      ,,14-06-2014
250,2994,ANB-176,77,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Hay Al-Qadisiyah,القادسية,21231,42.838241,33.637104,4,5,18 Aug 2014,0,0,13,0,40,0,0,0,24,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,      ,,26-01-2014
251,2459,ANB-179,89,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Hay Al-Quds,القدس,21408,42.819623,33.632755,4,5,18 Aug 2014,0,0,4,0,60,0,7,0,18,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,Yes,      200 Food Items,,26-01-2014
252,2474,ANB-171,113,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Hay Al-Sadiq,حي الصديق,23837,42.59836368,33.84574074,4,5,18 Aug 2014,0,0,17,0,61,0,0,2,33,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,      ,,26-01-2014
253,2480,ANB-050,220,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Hay Al-Sina'y, الحي الصناعي ,23833,42.820795,33.642989,2,5,18 Aug 2014,0,0,0,0,0,0,0,0,220,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,      ,,03-04-2014
254,2454,ANB-211,79,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Hay Al-Sirajiyah,السراجية,23886,42.7099,33.892074,4,5,18 Aug 2014,0,0,0,0,70,0,0,3,6,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,      ,,26-01-2014
255,2500,ANB-101,167,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Hay Al-Zuhoor,حي الزهور,226,42.47861111,33.68638889,3,5,18 Aug 2014,0,0,10,0,135,0,0,0,22,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,      ,,03-05-2014
256,2462,ANB-210,81,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Jubbah,جبة ,41,42.55,33.91,4,5,18 Aug 2014,0,0,5,0,64,0,0,0,12,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,      ,,26-01-2014
257,2471,ANB-067,269,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Kapisah - Hay Al-Sina'y,الحي الصناعي,23835,42.614089,33.593634,3,5,18 Aug 2014,0,0,55,0,157,0,0,7,50,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,Yes,      300 Food Items,,03-05-2014
258,2477,ANB-208,85,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Kubaisa Al-qadimah,كبيسة القديمة,5,42.61,33.59,4,5,18 Aug 2014,0,0,4,0,57,0,0,0,24,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,      ,,26-01-2014
259,3578,,60,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Manazil,منازل,24335,42.771718,33.704429,,5,18 Aug 2014,0,0,0,0,60,0,0,0,0,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,,,30-07-2014
260,2493,ANB-214,67,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Maskhan,المصخن,53,42.77,33.68,4,5,18 Aug 2014,0,0,0,0,60,0,0,0,7,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,      ,,26-01-2014
261,2495,ANB-046,460,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Mualmeen,المعلمين,191,42.8137,33.6423,2,5,18 Aug 2014,0,0,22,0,318,0,38,0,82,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,      ,,03-04-2014
262,3577,,30,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Qanan,قنان,24334,42.79735,33.662678,,5,18 Aug 2014,0,0,0,0,30,0,0,0,0,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,,,29-07-2014
263,2453,ANB-215,130,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Qaryat Al-Dolab,الدولاب ,21322,42.615119,33.888175,4,5,18 Aug 2014,0,0,0,0,113,0,0,0,17,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,      ,,26-01-2014
264,2465,ANB-222,27,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Samalah,سمالة,70,42.6,33.86,4,5,18 Aug 2014,0,0,0,0,22,0,0,0,5,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,      ,,26-01-2014
265,2457,ANB-218,35,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Sawar,الصاور,73,42.56,33.98,4,5,18 Aug 2014,0,0,0,0,28,0,0,0,7,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,      ,,26-01-2014
266,2501,ANB-098,169,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Saweeb,سويب,137,42.91215,33.589594,3,5,18 Aug 2014,0,0,12,0,119,0,0,0,38,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,      ,,03-05-2014
267,2466,ANB-051,260,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Tal aswad,تل اسود,138,42.984524,33.546389,2,5,18 Aug 2014,0,0,29,0,159,0,13,0,59,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,Yes,      150 Food Items,,03-04-2014
268,2485,ANB-041,712,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,The first jamaiya,الجمعية الاولى,194,42.8405,33.6328,2,5,18 Aug 2014,0,0,41,0,575,0,15,0,81,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,      ,,03-04-2014
269,2485,ANB-041,15,Babylon,Same,Anbar,Heet,Heet SubDistrict,Heet Area,The first jamaiya,الجمعية الاولى,194,42.8405,33.6328,2,5,18 Aug 2014,0,0,0,0,15,0,0,0,0,0,0,0,0,No,Yes,Yes,Yes,Yes,,No,,,30-07-2014
270,2464,ANB-100,168,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Zakhikhah,زخيخة,23840,42.521591,33.87339,3,5,18 Aug 2014,0,0,0,0,125,0,0,0,43,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,      ,,03-05-2014
271,2468,ANB-173,109,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Zoyah Al-gharbiyah,زوية الغربية,23848,42.977063,33.545392,4,5,18 Aug 2014,0,0,11,0,78,0,0,0,20,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,Yes,      100 Food Items,,26-01-2014
272,2467,ANB-169,116,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Zoyah Al-sharqiyah,زوية الشرقية ,23849,42.977063,33.545392,4,5,18 Aug 2014,0,0,16,0,90,0,0,0,10,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,Yes,      96 Food Items,,26-01-2014
273,3632,,54,Anbar,Same,Anbar,Heet,Heet SubDistrict,Heet Area,Zuwayyah,,88,42.93,33.53,,5,18 Aug 2014,0,0,0,0,54,0,0,0,0,0,0,0,0,No,Yes,Yes,Yes,Yes,Food / Non-food items / Shelter / Cash money,No,,,30-07-2014
274,2325,ANB-077,200,Anbar,Same,Anbar,Ramadi,Ramadi SubDistrict,Ramadi Area,5 Kilo,الخمسة كيلو,308,43.241913,33.4219009,3,5,18 Aug 2014,0,0,20,0,130,0,40,0,10,0,0,0,0,No,No,Yes,Yes,No,Food / Non-food items / Shelter / Cash money,Yes,150 NFIs      ,,03-05-2014
275,2322,ANB-102,165,Anbar,Same,Anbar,Ramadi,Ramadi SubDistrict,Ramadi Area,7 Killo - Al Barkhrabit complex,السبعة كيلو - مجمع البخربيط ,23852,43.264902,33.427106,3,5,18 Aug 2014,0,0,0,0,0,0,0,0,0,165,0,0,0,No,No,Yes,Yes,No,Food / Non-food items / Shelter / Cash money,Yes,      150 Food Items,,03-05-2014
276,2320,ANB-119,112,Anbar,Same,Anbar,Ramadi,Ramadi SubDistrict,Ramadi Area,7 Killo - Al Karfanat,السبعة كيلو - الكرفانات  ,23851,43.264902,33.427106,4,5,18 Aug 2014,0,0,0,0,0,0,0,0,0,112,0,0,0,No,No,Yes,Yes,No,Food / Non-food items / Shelter / Cash money,Yes,      100 Food Items,,26-01-2014
277,2319,ANB-092,183,Anbar,Same,Anbar,Ramadi,Ramadi SubDistrict,Ramadi Area,7 Killo - Al Sat,السبعة كيلو - السات  ,23850,43.264902,33.427106,3,5,18 Aug 2014,0,0,0,0,0,0,0,0,0,183,0,0,0,No,No,Yes,Yes,No,Food / Non-food items / Shelter / Cash money,Yes,      150 Food Items,,03-05-2014
278,2321,ANB-017,740,Anbar,Same,Anbar,Ramadi,Ramadi SubDistrict,Ramadi Area,7 Killo - al-mojama'a al-sakany,السبعة كيلو - المجمع السكني ,23889,43.183388,33.412631,2,5,18 Aug 2014,0,0,0,0,0,0,88,0,0,652,0,0,0,No,No,Yes,Yes,No,Food / Non-food items / Shelter / Cash money,Yes,      500 Food Items,,03-04-2014
279,2310,ANB-005,475,Anbar,Same,Anbar,Ramadi,Ramadi SubDistrict,Ramadi Area,Abu Fless,ابو فليس ,23858,43.524839,33.386231,2,5,18 Aug 2014,0,0,20,5,284,0,99,0,67,0,0,0,0,No,No,Yes,Yes,No,Food / Non-food items / Shelter / Cash money,No,      ,,03-04-2014
280,2326,ANB-116,150,Anbar,Same,Anbar,Ramadi,Ramadi SubDistrict,Ramadi Area,Al Sofeya,الصوفية,115,43.31,33.41,3,5,18 Aug 2014,0,0,5,0,75,0,65,0,5,0,0,0,0,No,No,Yes,Yes,No,Food / Non-food items / Shelter / Cash money,Yes,100 NFIs      132 Food Items,,03-05-2014
281,2327,ANB-058,240,Anbar,Same,Anbar,Ramadi,Ramadi SubDistrict,Ramadi Area,Al-Ankor,العنكور,23891,42.847052,33.374498,3,5,18 Aug 2014,0,0,30,0,145,0,40,0,25,0,0,0,0,No,No,Yes,Yes,No,Food / Non-food items / Shelter / Cash money,Yes,      218 Food Items,,03-05-2014
282,2324,ANB-056,250,Anbar,Same,Anbar,Ramadi,Ramadi SubDistrict,Ramadi Area,Al-Jazerah,الجزيرة,303,43.55,33.43,3,5,18 Aug 2014,0,0,0,0,155,0,50,0,45,0,0,0,0,No,No,Yes,Yes,No,Food / Non-food items / Shelter / Cash money,Yes,      220 Food Items,,03-05-2014
283,2323,ANB-018,325,Anbar,Same,Anbar,Ramadi,Ramadi SubDistrict,Ramadi Area,Al-Jeraishi,الجرايشي,21227,43.325457,33.510366,2,5,18 Aug 2014,0,0,10,0,250,0,50,0,15,0,0,0,0,No,No,Yes,Yes,No,Food / Non-food items / Shelter / Cash money,Yes,      300 Food Items,,03-04-2014
284,2306,ANB-002,1127,Anbar,Same,Anbar,Ramadi,Ramadi SubDistrict,Ramadi Area,Al-Kully Kom Complex,مجمع الكولي كم ,23854,43.524839,33.386231,2,5,18 Aug 2014,0,0,31,20,95,0,63,0,810,108,0,0,0,No,No,Yes,Yes,No,Food / Non-food items / Shelter / Cash money,No,      ,,03-04-2014
285,2307,ANB-107,158,Anbar,Same,Anbar,Ramadi,Ramadi SubDistrict,Ramadi Area,Al-Sadiqiyah,الصديقية ,23857,43.524839,33.386231,3,5,18 Aug 2014,0,0,0,10,58,0,49,0,41,0,0,0,0,No,No,Yes,Yes,No,Food / Non-food items / Shelter / Cash money,No,      ,,03-05-2014
286,2309,ANB-004,620,Anbar,Same,Anbar,Ramadi,Ramadi SubDistrict,Ramadi Area,Al-Shuhada'a, حي الشهداء,206,43.535445,33.375475,2,5,18 Aug 2014,0,0,47,26,186,0,145,0,216,0,0,0,0,No,No,Yes,Yes,No,Food / Non-food items / Shelter / Cash money,No,      ,,03-04-2014
287,2303,ANB-059,237,Anbar,Same,Anbar,Ramadi,Ramadi SubDistrict,Ramadi Area,Hay Al Mu'lmeen,حي المعلمين ,23887,43.520748,33.385134,3,5,18 Aug 2014,0,0,9,0,55,0,92,0,81,0,0,0,0,No,No,Yes,Yes,No,Food / Non-food items / Shelter / Cash money,No,      ,,03-05-2014
288,2301,ANB-003,896,Anbar,Same,Anbar,Ramadi,Ramadi SubDistrict,Ramadi Area,Hay Al-Madani,الحي المدني ,23853,43.524839,33.386231,2,5,18 Aug 2014,0,0,28,16,372,0,106,0,164,210,0,0,0,No,No,Yes,Yes,No,Food / Non-food items / Shelter / Cash money,Yes,      500 Food Items,,03-04-2014
289,2302,ANB-007,376,Anbar,Same,Anbar,Ramadi,Ramadi SubDistrict,Ramadi Area,Hay Al-Umal,حي العمال ,23855,43.524839,33.386231,2,5,18 Aug 2014,0,0,22,6,81,0,100,0,167,0,0,0,0,No,No,Yes,Yes,No,Food / Non-food items / Shelter / Cash money,No,      ,,03-04-2014
290,2308,ANB-008,355,Anbar,Same,Anbar,Ramadi,Ramadi SubDistrict,Ramadi Area,Housiyba Al-sharqiyah,حصيبة الشرقية ,113,43.445444,33.409585,2,5,18 Aug 2014,0,0,8,46,125,0,66,0,110,0,0,0,0,No,No,Yes,Yes,No,Food / Non-food items / Shelter / Cash money,No,      ,,03-04-2014
291,2305,ANB-006,402,Anbar,Same,Anbar,Ramadi,Ramadi SubDistrict,Ramadi Area,Sin Al-Thubban,سن الذبان,20901,43.612797,33.370284,2,5,18 Aug 2014,0,0,32,4,158,0,0,0,208,0,0,0,0,No,No,Yes,Yes,No,Food / Non-food items / Shelter / Cash money,No,      ,,03-04-2014
292,2328,ANB-078,200,Anbar,Same,Anbar,Ramadi,Ramadi SubDistrict,Ramadi Area,Warar,الورار,184,43.2772,33.4298,3,5,18 Aug 2014,0,0,10,0,125,0,45,0,20,0,0,0,0,No,No,Yes,Yes,No,Food / Non-food items / Shelter / Cash money,Yes,      180 Food Items,,03-05-2014
293,2304,ANB-009,298,Anbar,Same,Anbar,Ramadi,Ramadi SubDistrict,Ramadi Area,Zoyaha Al-Thuban,زوية الذبان,23856,43.524839,33.386231,2,5,18 Aug 2014,0,0,11,5,89,0,0,0,193,0,0,0,0,No,No,Yes,Yes,No,Food / Non-food items / Shelter / Cash money,No,      ,,03-04-2014
